ymd,year,month,day,max_temp,min_temp,mean_temp,total_rain,total_snow,total_precip,snow_on_ground,max_gust_speed
2021-10-30,2021,10,30,10.4,-1.1,4.7,0.0,0.0,0.0,0.0,0.0
2021-10-31,2021,10,31,14.6,8.7,11.7,31.3,0.0,31.3,0.0,67.0
2021-11-01,2021,11,1,16.5,4.4,10.5,0.0,0.0,0.0,0.0,36.0
2021-11-02,2021,11,2,12.5,3.2,7.9,0.5,0.0,0.5,0.0,40.0
2021-11-03,2021,11,3,7.5,2.5,5.0,2.2,0.0,2.2,0.0,0.0
2021-11-04,2021,11,4,7.6,0.5,4.1,0.0,0.0,0.0,0.0,0.0
2021-11-05,2021,11,5,5.9,-1.3,2.3,0.0,0.0,0.0,0.0,33.0
2021-11-06,2021,11,6,9.0,-3.1,3.0,0.0,0.0,0.0,0.0,34.0
2021-11-07,2021,11,7,11.5,-0.2,5.7,0.0,0.0,0.0,0.0,33.0
2021-11-08,2021,11,8,9.4,0.2,4.8,0.0,0.0,0.0,0.0,0.0
2021-11-09,2021,11,9,15.3,1.5,8.4,0.0,0.0,0.0,0.0,0.0
2021-11-10,2021,11,10,8.1,1.2,4.7,11.6,0.0,11.6,0.0,44.0
2021-11-11,2021,11,11,7.0,-0.4,3.3,0.0,0.0,0.0,0.0,52.0
2021-11-12,2021,11,12,8.8,-0.8,4.0,1.0,0.0,1.0,0.0,54.0
2021-11-13,2021,11,13,14.7,7.5,11.1,10.4,0.0,10.4,0.0,68.0
2021-11-14,2021,11,14,10.5,2.6,6.6,0.0,0.0,0.0,0.0,79.0
2021-11-15,2021,11,15,9.7,2.0,5.9,24.7,0.0,24.7,0.0,54.0
2021-11-16,2021,11,16,5.0,0.7,2.9,0.0,0.0,0.0,0.0,66.0
2021-11-17,2021,11,17,3.6,-2.3,0.7,0.0,0.0,0.0,0.0,55.0
2021-11-18,2021,11,18,13.8,-1.5,6.2,4.5,0.0,4.5,0.0,62.0
2021-11-19,2021,11,19,14.2,0.4,7.3,19.1,0.0,19.1,0.0,59.0
2021-11-20,2021,11,20,3.3,-3.6,-0.2,0.0,0.0,0.0,0.0,48.0
2021-11-21,2021,11,21,7.7,-3.6,2.1,0.0,0.0,0.0,0.0,35.0
2021-11-22,2021,11,22,12.6,7.7,10.2,39.4,0.0,39.4,0.0,98.0
2021-11-23,2021,11,23,12.1,-0.9,5.6,30.0,0.0,30.0,0.0,53.0
2021-11-24,2021,11,24,0.0,-1.8,-0.9,0.6,1.4,2.0,0.0,57.0
2021-11-25,2021,11,25,7.0,-0.5,3.3,0.7,0.0,0.7,0.0,53.0
2021-11-26,2021,11,26,7.7,5.4,6.6,1.3,0.0,1.3,0.0,36.0
2021-11-27,2021,11,27,9.2,-0.9,4.2,9.7,0.0,9.7,0.0,62.0
2021-11-28,2021,11,28,2.2,-2.2,0.0,0.0,0.0,0.0,0.0,53.0
2021-11-29,2021,11,29,7.8,-1.7,3.1,29.0,0.0,29.0,0.0,47.0
2021-11-30,2021,11,30,1.1,-3.8,-1.4,0.0,0.0,0.0,0.0,46.0
2021-12-02,2021,12,2,11.6,-0.9,5.4,26.1,0.0,26.1,0.0,60.0
2021-12-03,2021,12,3,10.2,-4.7,2.8,3.3,0.0,3.3,0.0,69.0
2021-12-04,2021,12,4,-2.0,-7.0,-4.5,0.0,0.0,0.0,0.0,55.0
2021-12-05,2021,12,5,1.1,-6.6,-2.8,0.0,4.0,4.0,0.0,48.0
2021-12-06,2021,12,6,15.9,-6.5,4.7,29.4,0.0,29.4,0.0,87.0
2021-12-07,2021,12,7,16.1,-1.2,7.5,19.7,0.0,19.7,0.0,100.0
2021-12-08,2021,12,8,-1.1,-4.2,-2.7,0.0,7.4,7.4,0.0,39.0
2021-12-09,2021,12,9,-3.1,-11.2,-7.2,0.0,10.0,10.0,22.0,50.0
2021-12-10,2021,12,10,1.2,-12.2,-5.5,0.0,0.0,0.0,0.0,0.0
2021-12-11,2021,12,11,13.1,1.2,7.2,23.1,0.0,23.1,0.0,73.0
2021-12-12,2021,12,12,13.5,-1.3,6.1,4.3,0.0,4.3,0.0,82.0
2021-12-13,2021,12,13,8.5,0.4,4.5,0.0,0.0,0.0,0.0,52.0
2021-12-14,2021,12,14,4.3,-4.7,-0.2,0.0,0.0,0.0,0.0,79.0
2021-12-15,2021,12,15,-1.8,-6.4,-4.1,0.0,0.0,0.0,0.0,50.0
2021-12-16,2021,12,16,7.6,-5.3,1.2,2.2,2.0,4.2,1.0,42.0
2021-12-17,2021,12,17,11.2,2.2,6.7,0.0,0.0,0.0,0.0,69.0
2021-12-18,2021,12,18,2.2,-3.8,-0.8,0.0,0.0,0.0,0.0,60.0
2021-12-19,2021,12,19,-1.9,-5.9,-3.9,0.0,1.9,1.9,1.0,0.0
2021-12-20,2021,12,20,-4.3,-9.2,-6.8,0.0,0.0,0.0,2.0,0.0
2021-12-21,2021,12,21,4.1,-7.2,-1.6,0.0,0.0,0.0,2.0,57.0
2021-12-22,2021,12,22,3.7,-6.8,-1.6,16.0,0.0,16.0,0.0,55.0
2021-12-23,2021,12,23,2.9,-11.1,-4.1,0.5,0.0,0.5,0.0,80.0
2021-12-24,2021,12,24,-6.3,-12.0,-9.2,0.0,0.0,0.0,0.0,72.0
2021-12-25,2021,12,25,0.7,-7.9,-3.6,0.0,0.0,0.0,0.0,62.0
2021-12-26,2021,12,26,1.8,-6.9,-2.6,0.0,0.0,0.0,0.0,35.0
2021-12-27,2021,12,27,-0.1,-3.0,-1.6,0.0,0.0,0.0,0.0,48.0
2021-12-28,2021,12,28,2.4,-5.5,-1.6,0.0,6.4,6.4,2.0,0.0
2021-12-29,2021,12,29,-0.1,-3.3,-1.7,0.0,2.4,2.4,6.0,0.0
2021-12-30,2021,12,30,0.2,-3.3,-1.6,0.0,0.0,0.0,5.0,0.0
2021-12-31,2021,12,31,2.0,-0.6,0.7,1.1,1.6,2.7,5.0,0.0
2020-01-01,2020,1,1,4.4,-0.8,1.8,0.2,0.2,0.4,1.0,46.0
2020-01-02,2020,1,2,1.9,-2.1,-0.1,0.0,0.0,0.0,0.0,55.0
2020-01-03,2020,1,3,5.2,-1.9,1.7,0.0,0.0,0.0,1.0,0.0
2020-01-04,2020,1,4,4.3,0.2,2.3,0.0,0.4,0.2,1.0,0.0
2020-01-05,2020,1,5,0.2,-5.0,-2.4,0.0,13.5,10.9,11.0,74.0
2020-01-06,2020,1,6,-5.0,-7.4,-6.2,0.0,0.4,0.2,13.0,50.0
2020-01-07,2020,1,7,0.6,-7.8,-3.6,0.0,1.2,1.0,12.0,33.0
2020-01-08,2020,1,8,-1.9,-4.8,-3.4,0.0,30.4,20.4,13.0,48.0
2020-01-09,2020,1,9,-4.6,-12.9,-8.8,0.0,1.8,1.1,38.0,74.0
2020-01-10,2020,1,10,2.8,-14.8,-6.0,1.2,0.2,1.4,36.0,46.0
2020-01-11,2020,1,11,9.8,2.3,6.1,0.6,0.0,0.6,13.0,52.0
2020-01-12,2020,1,12,9.0,-4.6,2.2,18.2,0.2,18.4,3.0,46.0
2020-01-13,2020,1,13,-4.5,-6.0,-5.3,0.0,0.6,0.6,1.0,39.0
2020-01-14,2020,1,14,-2.5,-5.4,-4.0,0.0,0.8,0.6,1.0,0.0
2020-01-15,2020,1,15,-0.6,-5.3,-3.0,0.0,2.6,2.2,1.0,55.0
2020-01-16,2020,1,16,-4.4,-7.5,-6.0,0.0,6.8,5.1,2.0,65.0
2020-01-17,2020,1,17,-5.4,-17.6,-11.5,0.0,4.4,2.8,9.0,87.0
2020-01-18,2020,1,18,-12.1,-17.8,-15.0,0.0,0.0,0.0,10.0,52.0
2020-01-19,2020,1,19,0.2,-14.3,-7.1,0.2,13.4,12.0,11.0,63.0
2020-01-20,2020,1,20,-3.1,-12.1,-7.6,0.0,0.0,0.0,12.0,39.0
2020-01-21,2020,1,21,-10.8,-15.4,-13.1,0.0,0.2,0.2,12.0,32.0
2020-01-22,2020,1,22,-4.3,-15.8,-10.1,0.0,0.0,0.0,12.0,0.0
2020-01-23,2020,1,23,2.7,-6.5,-1.9,0.0,0.0,0.0,9.0,39.0
2020-01-24,2020,1,24,1.1,-5.4,-2.2,0.0,0.0,0.0,8.0,0.0
2020-01-25,2020,1,25,-0.4,-8.8,-4.6,0.0,0.0,0.0,8.0,37.0
2020-01-26,2020,1,26,6.8,-1.5,2.7,26.0,0.0,26.0,7.0,67.0
2020-01-27,2020,1,27,4.3,-0.3,2.0,0.9,0.0,0.9,2.0,39.0
2020-01-28,2020,1,28,-0.3,-4.5,-2.4,0.0,0.2,0.2,2.0,50.0
2020-01-29,2020,1,29,-2.7,-12.4,-7.6,0.0,0.4,0.2,2.0,58.0
2020-01-30,2020,1,30,-7.4,-10.9,-9.2,0.0,0.0,0.0,2.0,55.0
2020-01-31,2020,1,31,2.8,-10.3,-3.8,0.0,0.0,0.0,2.0,52.0
2020-02-01,2020,2,1,0.6,-6.9,-3.2,0.0,3.6,3.4,2.0,32.0
2020-02-02,2020,2,2,-1.2,-6.4,-3.8,0.0,2.4,2.2,6.0,52.0
2020-02-03,2020,2,3,1.8,-5.7,-2.0,0.0,0.0,0.0,6.0,42.0
2020-02-04,2020,2,4,3.3,-2.9,0.2,0.0,0.0,0.0,5.0,37.0
2020-02-05,2020,2,5,0.8,-9.4,-4.3,0.0,0.0,0.0,4.0,55.0
2020-02-06,2020,2,6,-2.4,-11.2,-6.8,1.6,5.6,7.0,3.0,0.0
2020-02-07,2020,2,7,9.3,-2.9,3.2,18.4,0.0,18.4,6.0,105.0
2020-02-09,2020,2,9,-4.8,-13.7,-9.3,0.0,0.0,0.0,3.0,42.0
2020-02-10,2020,2,10,3.1,-8.9,-2.9,1.2,6.0,7.2,3.0,55.0
2020-02-11,2020,2,11,0.7,-1.8,-0.6,0.0,6.0,5.8,4.0,32.0
2020-02-12,2020,2,12,0.1,-4.0,-2.0,0.0,11.6,10.6,19.0,59.0
2020-02-13,2020,2,13,0.7,-9.1,-4.2,0.0,11.0,8.8,18.0,50.0
2020-02-14,2020,2,14,-9.1,-19.2,-14.2,0.0,0.0,0.0,23.0,50.0
2020-02-15,2020,2,15,-5.6,-20.3,-13.0,0.0,0.0,0.0,23.0,50.0
2020-02-16,2020,2,16,1.6,-5.6,-2.0,0.0,4.0,3.2,23.0,54.0
2020-02-17,2020,2,17,3.7,-8.9,-2.6,0.0,1.2,1.2,23.0,42.0
2020-02-18,2020,2,18,0.4,-13.6,-6.6,2.0,9.2,9.8,15.0,55.0
2020-02-19,2020,2,19,5.5,-7.2,-0.9,9.0,0.0,9.0,15.0,68.0
2020-02-20,2020,2,20,-7.2,-15.9,-11.6,0.0,0.0,0.0,12.0,58.0
2020-02-21,2020,2,21,-5.9,-18.1,-12.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,2020,2,22,3.0,-11.3,-4.2,0.0,0.0,0.0,11.0,50.0
2020-02-23,2020,2,23,5.1,-5.3,-0.1,0.0,0.0,0.0,8.0,37.0
2020-02-24,2020,2,24,6.1,-2.9,1.6,0.0,0.0,0.0,10.0,32.0
2020-02-25,2020,2,25,8.0,-1.5,3.3,0.0,0.0,0.0,9.0,0.0
2020-02-26,2020,2,26,8.0,0.8,4.4,0.0,0.0,0.0,6.0,0.0
2020-02-27,2020,2,27,1.5,-1.7,-0.1,31.0,1.5,37.0,5.0,89.0
2020-02-28,2020,2,28,0.8,-2.5,-0.9,0.0,0.0,0.0,4.0,63.0
2020-02-29,2020,2,29,1.9,-5.0,-1.6,0.0,8.8,7.0,4.0,39.0
2020-03-01,2020,3,1,-1.3,-3.8,-2.6,0.0,1.8,1.0,10.0,41.0
2020-03-02,2020,3,2,2.6,-4.6,-1.0,0.0,0.0,0.0,10.0,52.0
2020-03-04,2020,3,4,6.6,1.5,4.1,9.0,0.0,9.0,3.0,80.0
2020-03-05,2020,3,5,2.2,-2.7,-0.3,0.0,0.0,0.0,2.0,67.0
2020-03-06,2020,3,6,2.6,-5.3,-1.4,0.0,0.0,0.0,2.0,45.0
2020-03-07,2020,3,7,-5.1,-7.2,-6.2,0.0,0.2,0.2,0.0,93.0
2020-03-08,2020,3,8,1.6,-8.6,-3.5,0.0,0.0,0.0,0.0,52.0
2020-03-09,2020,3,9,3.8,-4.6,-0.4,0.0,0.0,0.0,0.0,0.0
2020-03-10,2020,3,10,4.3,-4.7,-0.2,0.0,0.0,0.0,0.0,50.0
2020-03-11,2020,3,11,5.0,-3.8,0.6,0.4,0.0,0.4,0.0,41.0
2020-03-12,2020,3,12,3.8,-5.5,-0.9,0.0,0.0,0.0,0.0,0.0
2020-03-13,2020,3,13,8.7,-4.7,2.0,25.6,0.0,25.6,0.0,81.0
2020-03-14,2020,3,14,6.3,-3.0,1.7,0.0,0.0,0.0,0.0,67.0
2020-03-15,2020,3,15,1.6,-5.5,-2.0,0.0,0.0,0.0,0.0,54.0
2020-03-16,2020,3,16,-2.2,-7.8,-5.0,0.0,0.0,0.0,0.0,45.0
2020-03-17,2020,3,17,1.7,-8.5,-3.4,2.4,4.4,6.8,2.0,52.0
2020-03-18,2020,3,18,4.0,-2.7,0.7,0.0,0.0,0.0,0.0,52.0
2020-03-20,2020,3,20,10.4,3.2,6.8,13.6,0.0,13.6,0.0,61.0
2020-03-21,2020,3,21,10.7,-6.1,2.3,0.0,0.0,0.0,0.0,74.0
2020-03-22,2020,3,22,-3.5,-9.8,-6.7,0.0,0.0,0.0,0.0,48.0
2020-03-23,2020,3,23,0.3,-10.4,-5.1,0.0,0.0,0.0,0.0,41.0
2020-03-24,2020,3,24,1.2,-3.1,-1.0,0.0,27.1,26.0,12.0,65.0
2020-03-25,2020,3,25,5.2,-5.9,-0.4,0.0,0.0,0.0,0.0,39.0
2020-03-26,2020,3,26,0.6,-2.0,-0.7,0.0,14.6,14.6,7.0,54.0
2020-03-27,2020,3,27,0.9,-2.1,-0.6,0.0,0.0,0.0,17.0,54.0
2020-03-28,2020,3,28,7.2,-1.2,3.0,0.0,0.0,0.0,0.0,46.0
2020-03-29,2020,3,29,8.6,-2.3,3.2,0.0,0.0,0.0,12.0,32.0
2020-03-30,2020,3,30,5.6,-2.5,1.6,0.0,0.0,0.0,5.0,45.0
2020-03-31,2020,3,31,1.2,-2.7,-0.8,0.0,1.6,1.4,5.0,48.0
2020-04-01,2020,4,1,8.4,-1.1,3.7,4.0,0.0,4.0,4.0,42.0
2020-04-02,2020,4,2,8.0,5.3,6.7,31.0,0.0,31.0,0.0,68.0
2020-04-03,2020,4,3,7.6,1.1,4.4,2.8,0.0,2.8,0.0,72.0
2020-04-04,2020,4,4,4.7,-2.1,1.3,0.0,0.2,0.2,0.0,42.0
2020-04-05,2020,4,5,8.9,-3.0,3.0,0.0,0.0,0.0,0.0,32.0
2020-04-06,2020,4,6,10.7,-0.5,5.1,0.4,0.0,0.4,0.0,55.0
2020-04-07,2020,4,7,4.3,-2.4,1.0,0.0,0.0,0.0,0.0,41.0
2020-04-08,2020,4,8,6.0,-3.9,1.1,0.0,0.0,0.0,0.0,41.0
2020-04-09,2020,4,9,7.0,-5.0,1.0,0.6,1.4,2.0,0.0,67.0
2020-04-10,2020,4,10,5.5,-0.6,2.5,17.8,0.0,17.8,0.0,85.0
2020-04-12,2020,4,12,10.6,-0.3,5.2,0.0,0.0,0.0,0.0,52.0
2020-04-13,2020,4,13,11.1,2.9,7.0,26.2,0.0,26.2,0.0,85.0
2020-04-14,2020,4,14,16.4,4.3,10.4,6.7,0.0,6.7,0.0,87.0
2020-04-15,2020,4,15,5.1,0.8,3.0,0.2,0.0,0.2,0.0,35.0
2020-04-16,2020,4,16,6.5,-1.6,2.5,0.0,0.0,0.0,0.0,58.0
2020-04-17,2020,4,17,5.6,-2.9,1.4,0.0,0.0,0.0,0.0,50.0
2020-04-18,2020,4,18,4.8,-2.3,1.3,0.0,3.6,3.2,3.0,42.0
2020-04-19,2020,4,19,8.6,-0.8,3.9,0.0,0.0,0.0,2.0,72.0
2020-04-20,2020,4,20,13.8,-0.3,6.8,0.0,0.0,0.0,0.0,46.0
2020-04-21,2020,4,21,12.3,-2.1,5.1,0.0,0.0,0.0,0.0,50.0
2020-04-22,2020,4,22,6.9,-2.6,2.2,12.8,1.2,14.0,0.0,68.0
2020-04-23,2020,4,23,6.3,-3.0,1.7,0.0,0.0,0.0,0.0,63.0
2020-04-24,2020,4,24,9.0,-1.7,3.7,2.2,0.0,2.2,0.0,33.0
2020-04-25,2020,4,25,12.7,-0.4,6.2,0.0,0.0,0.0,0.0,45.0
2020-04-26,2020,4,26,15.2,0.5,7.9,0.4,0.0,0.4,0.0,50.0
2020-04-27,2020,4,27,4.6,0.0,2.3,12.0,3.2,14.8,1.0,59.0
2020-04-28,2020,4,28,0.6,-0.3,0.2,0.0,25.0,23.0,5.0,55.0
2020-04-29,2020,4,29,7.1,-1.7,2.7,0.0,0.8,0.4,17.0,48.0
2020-04-30,2020,4,30,11.3,-3.0,4.2,0.0,0.0,0.0,2.0,37.0
2020-05-01,2020,5,1,12.8,1.5,7.2,19.5,0.0,19.5,0.0,68.0
2020-05-02,2020,5,2,11.6,3.5,7.6,11.4,0.0,11.4,0.0,48.0
2020-05-03,2020,5,3,15.9,3.0,9.5,2.0,0.0,2.0,0.0,41.0
2020-05-04,2020,5,4,7.8,4.3,6.1,11.0,0.0,11.0,0.0,42.0
2020-05-05,2020,5,5,5.9,1.0,3.5,0.8,0.0,0.8,0.0,59.0
2020-05-06,2020,5,6,13.2,1.3,7.3,0.0,0.0,0.0,0.0,67.0
2020-05-07,2020,5,7,5.4,-0.2,2.6,12.6,0.8,13.4,0.0,52.0
2020-05-08,2020,5,8,12.8,-0.1,6.4,0.2,0.0,0.2,0.0,76.0
2020-05-09,2020,5,9,7.2,0.3,3.8,17.0,1.0,18.0,1.0,78.0
2020-05-10,2020,5,10,5.6,0.3,3.0,0.0,3.8,3.8,2.0,71.0
2020-05-11,2020,5,11,15.2,1.7,8.5,0.0,0.0,0.0,0.0,54.0
2020-05-12,2020,5,12,12.6,1.8,7.2,7.4,0.0,7.4,0.0,46.0
2020-05-13,2020,5,13,8.6,0.2,4.4,1.2,3.4,4.2,0.0,55.0
2020-05-14,2020,5,14,13.1,1.8,7.5,0.0,0.0,0.0,0.0,68.0
2020-05-15,2020,5,15,17.0,3.2,10.1,6.2,0.0,6.2,0.0,35.0
2020-05-16,2020,5,16,9.1,3.7,6.4,23.8,0.0,23.8,0.0,55.0
2020-05-17,2020,5,17,19.5,3.0,11.3,0.0,0.0,0.0,0.0,48.0
2020-05-19,2020,5,19,12.7,0.4,6.6,0.0,0.0,0.0,0.0,50.0
2020-05-20,2020,5,20,18.0,-0.8,8.6,0.0,0.0,0.0,0.0,39.0
2020-05-21,2020,5,21,25.1,5.3,15.2,0.0,0.0,0.0,0.0,52.0
2020-05-22,2020,5,22,27.0,4.6,15.8,0.0,0.0,0.0,0.0,55.0
2020-05-23,2020,5,23,11.5,1.2,6.4,0.0,0.0,0.0,0.0,54.0
2020-05-24,2020,5,24,16.5,0.8,8.7,0.0,0.0,0.0,0.0,41.0
2020-05-25,2020,5,25,16.6,2.8,9.7,0.0,0.0,0.0,0.0,39.0
2020-05-26,2020,5,26,23.0,6.8,14.9,0.0,0.0,0.0,0.0,54.0
2020-05-27,2020,5,27,27.1,14.7,20.9,0.0,0.0,0.0,0.0,0.0
2020-05-28,2020,5,28,27.7,14.3,21.0,0.0,0.0,0.0,0.0,46.0
2020-05-29,2020,5,29,23.5,13.1,18.3,0.0,0.0,0.0,0.0,55.0
2020-05-30,2020,5,30,18.0,10.5,14.3,0.0,0.0,0.0,0.0,61.0
2020-05-31,2020,5,31,22.3,10.2,16.3,0.0,0.0,0.0,0.0,35.0
2020-06-01,2020,6,1,15.0,5.2,10.1,0.0,0.0,0.0,0.0,41.0
2020-06-02,2020,6,2,13.7,5.0,9.4,0.0,0.0,0.0,0.0,41.0
2020-06-03,2020,6,3,8.9,5.0,7.0,10.7,0.0,10.7,0.0,39.0
2020-06-04,2020,6,4,22.5,8.5,15.5,0.2,0.0,0.2,0.0,42.0
2020-06-05,2020,6,5,20.4,12.0,16.2,0.4,0.0,0.4,0.0,48.0
2020-06-06,2020,6,6,16.6,11.8,14.2,2.2,0.0,2.2,0.0,39.0
2020-06-07,2020,6,7,12.5,7.3,9.9,8.0,0.0,8.0,0.0,48.0
2020-06-09,2020,6,9,20.1,5.1,12.6,0.4,0.0,0.4,0.0,39.0
2020-06-10,2020,6,10,17.0,3.1,10.1,0.0,0.0,0.0,0.0,37.0
2020-06-11,2020,6,11,16.1,7.4,11.8,0.4,0.0,0.4,0.0,46.0
2020-06-12,2020,6,12,18.5,12.0,15.3,1.0,0.0,1.0,0.0,46.0
2020-06-13,2020,6,13,23.2,11.2,17.2,3.4,0.0,3.4,0.0,0.0
2020-06-14,2020,6,14,18.5,9.4,14.0,2.4,0.0,2.4,0.0,33.0
2020-06-15,2020,6,15,21.4,9.0,15.2,0.0,0.0,0.0,0.0,0.0
2020-06-16,2020,6,16,24.7,9.0,16.9,0.0,0.0,0.0,0.0,32.0
2020-06-17,2020,6,17,26.1,8.9,17.5,0.0,0.0,0.0,0.0,33.0
2020-06-18,2020,6,18,29.1,12.5,20.8,0.0,0.0,0.0,0.0,35.0
2020-06-20,2020,6,20,31.9,9.8,20.9,0.0,0.0,0.0,0.0,41.0
2020-06-21,2020,6,21,19.4,9.2,14.3,0.0,0.0,0.0,0.0,32.0
2020-06-22,2020,6,22,25.4,12.1,18.8,0.0,0.0,0.0,0.0,0.0
2020-06-23,2020,6,23,25.8,15.8,20.8,0.0,0.0,0.0,0.0,41.0
2020-06-24,2020,6,24,26.1,16.5,21.3,0.0,0.0,0.0,0.0,42.0
2020-06-25,2020,6,25,28.8,17.1,23.0,0.0,0.0,0.0,0.0,39.0
2020-06-26,2020,6,26,27.4,15.4,21.4,0.0,0.0,0.0,0.0,32.0
2020-06-27,2020,6,27,27.9,13.7,20.8,0.0,0.0,0.0,0.0,35.0
2020-06-28,2020,6,28,18.4,13.4,15.9,3.8,0.0,3.8,0.0,37.0
2020-06-30,2020,6,30,24.7,17.1,20.9,0.0,0.0,0.0,0.0,32.0
2020-07-01,2020,7,1,28.4,14.7,21.6,0.4,0.0,0.4,0.0,0.0
2020-07-02,2020,7,2,27.7,14.4,21.1,0.2,0.0,0.2,0.0,39.0
2020-07-03,2020,7,3,21.7,13.1,17.4,6.7,0.0,6.7,0.0,35.0
2020-07-04,2020,7,4,19.1,11.7,15.4,0.0,0.0,0.0,0.0,32.0
2020-07-05,2020,7,5,19.1,11.6,15.4,0.0,0.0,0.0,0.0,0.0
2020-07-06,2020,7,6,15.6,10.3,13.0,4.1,0.0,4.1,0.0,0.0
2020-07-07,2020,7,7,20.4,10.6,15.5,0.0,0.0,0.0,0.0,0.0
2020-07-08,2020,7,8,17.9,11.9,14.9,27.2,0.0,27.2,0.0,59.0
2020-07-09,2020,7,9,26.3,15.4,20.9,7.6,0.0,7.6,0.0,50.0
2020-07-10,2020,7,10,29.2,15.6,22.4,0.0,0.0,0.0,0.0,0.0
2020-07-11,2020,7,11,21.4,16.7,19.1,27.0,0.0,27.0,0.0,35.0
2020-07-12,2020,7,12,25.5,16.6,21.1,4.4,0.0,4.4,0.0,50.0
2020-07-13,2020,7,13,28.6,16.4,22.5,0.0,0.0,0.0,0.0,37.0
2020-07-14,2020,7,14,21.7,13.7,17.7,3.0,0.0,3.0,0.0,37.0
2020-07-15,2020,7,15,17.5,11.8,14.7,0.6,0.0,0.6,0.0,39.0
2020-07-16,2020,7,16,20.1,10.7,15.4,0.0,0.0,0.0,0.0,33.0
2020-07-17,2020,7,17,20.8,10.6,15.7,2.0,0.0,2.0,0.0,33.0
2020-07-18,2020,7,18,25.0,14.1,19.6,0.2,0.0,0.2,0.0,33.0
2020-07-19,2020,7,19,27.3,15.5,21.4,1.0,0.0,1.0,0.0,0.0
2020-07-20,2020,7,20,26.0,16.8,21.4,0.0,0.0,0.0,0.0,61.0
2020-07-21,2020,7,21,29.8,18.0,23.9,0.0,0.0,0.0,0.0,39.0
2020-07-22,2020,7,22,27.5,15.5,21.5,1.0,0.0,1.0,0.0,0.0
2020-07-23,2020,7,23,20.6,17.7,19.2,13.8,0.0,13.8,0.0,0.0
2020-07-24,2020,7,24,26.6,18.8,22.7,2.0,0.0,2.0,0.0,0.0
2020-07-25,2020,7,25,29.2,17.2,23.2,1.2,0.0,1.2,0.0,50.0
2020-07-26,2020,7,26,24.2,18.2,21.2,0.6,0.0,0.6,0.0,33.0
2020-07-27,2020,7,27,24.1,18.2,21.2,0.0,0.0,0.0,0.0,0.0
2020-07-28,2020,7,28,30.6,18.2,24.4,0.0,0.0,0.0,0.0,32.0
2020-07-29,2020,7,29,31.0,17.7,24.4,0.0,0.0,0.0,0.0,32.0
2020-07-30,2020,7,30,28.3,17.6,23.0,0.0,0.0,0.0,0.0,41.0
2020-07-31,2020,7,31,27.6,16.8,22.2,0.0,0.0,0.0,0.0,0.0
2020-08-01,2020,8,1,25.8,15.0,20.4,0.4,0.0,0.4,0.0,39.0
2020-08-02,2020,8,2,29.2,15.5,22.4,0.0,0.0,0.0,0.0,35.0
2020-08-03,2020,8,3,24.1,16.9,20.5,1.2,0.0,1.2,0.0,42.0
2020-08-04,2020,8,4,29.6,17.2,23.4,0.0,0.0,0.0,0.0,37.0
2020-08-05,2020,8,5,27.5,17.4,22.5,18.6,0.0,18.6,0.0,37.0
2020-08-06,2020,8,6,28.1,16.3,22.2,0.0,0.0,0.0,0.0,45.0
2020-08-07,2020,8,7,27.7,15.2,21.5,0.0,0.0,0.0,0.0,42.0
2020-08-08,2020,8,8,26.5,15.8,21.2,0.0,0.0,0.0,0.0,0.0
2020-08-09,2020,8,9,29.7,17.1,23.4,0.0,0.0,0.0,0.0,39.0
2020-08-10,2020,8,10,29.1,17.8,23.5,0.0,0.0,0.0,0.0,39.0
2020-08-11,2020,8,11,23.4,19.2,21.3,0.6,0.0,0.6,0.0,48.0
2020-08-12,2020,8,12,25.5,18.9,22.2,0.0,0.0,0.0,0.0,42.0
2020-08-13,2020,8,13,30.9,18.7,24.8,0.0,0.0,0.0,0.0,32.0
2020-08-14,2020,8,14,29.2,15.7,22.5,27.4,0.0,27.4,0.0,37.0
2020-08-15,2020,8,15,23.0,13.1,18.1,0.0,0.0,0.0,0.0,37.0
2020-08-16,2020,8,16,23.8,11.3,17.6,0.0,0.0,0.0,0.0,0.0
2020-08-17,2020,8,17,15.9,13.7,14.8,23.6,0.0,23.6,0.0,50.0
2020-08-18,2020,8,18,23.9,14.1,19.0,0.4,0.0,0.4,0.0,41.0
2020-08-19,2020,8,19,25.1,15.0,20.1,0.0,0.0,0.0,0.0,37.0
2020-08-20,2020,8,20,23.8,13.8,18.8,0.0,0.0,0.0,0.0,48.0
2020-08-21,2020,8,21,23.7,12.1,17.9,0.0,0.0,0.0,0.0,45.0
2020-08-22,2020,8,22,24.3,14.5,19.4,0.0,0.0,0.0,0.0,32.0
2020-08-23,2020,8,23,26.1,13.5,19.8,0.0,0.0,0.0,0.0,42.0
2020-08-24,2020,8,24,27.5,16.6,22.1,0.0,0.0,0.0,0.0,0.0
2020-08-25,2020,8,25,21.7,17.6,19.7,12.6,0.0,12.6,0.0,52.0
2020-08-26,2020,8,26,18.7,9.9,14.3,0.4,0.0,0.4,0.0,52.0
2020-08-27,2020,8,27,20.5,9.9,15.2,0.0,0.0,0.0,0.0,58.0
2020-08-28,2020,8,28,22.1,9.7,15.9,0.0,0.0,0.0,0.0,54.0
2020-08-29,2020,8,29,22.6,10.4,16.5,20.6,0.0,20.6,0.0,54.0
2020-08-30,2020,8,30,24.9,12.5,18.7,0.0,0.0,0.0,0.0,55.0
